price_date,brand,category,description,currency,page,0km,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 FRUTERO (50HP A 95HP),73HP - MF 265 4x4 (8.00-18 / 14.9-24),u$s,29,,,,,,,,,,,,,19000.0,18500.0,18000.0,
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 FRUTERO (50HP A 95HP),73HP - MF 265 4x4 (12.4-24 / 18.4-30),u$s,29,,,,,,,,,,,,,19000.0,18500.0,18000.0,
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 FRUTERO (50HP A 95HP),81HP - MF 275 4x2 (6.00-16 / 14.9-24),u$s,29,44000.0,42200.0,40600.0,38900.0,37400.0,35900.0,34400.0,,33900.0,32200.0,30600.0,29000.0,27600.0,26500.0,25400.0,24400.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 FRUTERO (50HP A 95HP),81HP - MF 275 4x4 (8.00-18 / 14.9-24),u$s,29,48000.0,46100.0,44200.0,42500.0,40800.0,39100.0,37600.0,,36900.0,35100.0,33300.0,31700.0,30100.0,28900.0,27700.0,26600.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 FRUTERO (50HP A 95HP),95HP - MF 283 4x2 (7.50-16 / 16.9-24),u$s,29,,,,,,,,,31100.0,29500.0,28000.0,26600.0,25200.0,23900.0,22700.0,21500.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 FRUTERO (50HP A 95HP),95HP - MF 283 4x2 (6.00-16 / 14.9-28),u$s,29,,,,,,,,,31100.0,29500.0,28000.0,26600.0,25200.0,23900.0,22700.0,21500.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 FRUTERO (50HP A 95HP),95HP - MF 283 4x4 (250.80- 18 / 14.9-24),u$s,29,53000.0,50900.0,48800.0,46900.0,45000.0,43200.0,41500.0,,38200.0,36600.0,35200.0,33800.0,32400.0,31100.0,29900.0,28700.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),81HP - MF 275 4x2 (7.50-16 / 18.4-30 - (13.6-38 opc.tras.)),u$s,30,,,,,,,,,47800.0,45400.0,43000.0,40900.0,38700.0,36800.0,34800.0,33100.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),83HP - MF 275 4x4 (12.4-24 / 18.4-30 - (13.6-38 opc.tras.)),u$s,30,,,,,,,,,54900.0,52100.0,49400.0,46900.0,44400.0,42200.0,40000.0,38000.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),95HP - MF 283 4x2 (7.50-16 / 18.4-30),u$s,30,,,,,,,,,49700.0,47200.0,44800.0,42500.0,40300.0,38300.0,36300.0,34400.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),95HP - MF 283 4x2 S/3P (9.00-16 / 18.4-34),u$s,30,,,,,,,,,32600.0,31100.0,29600.0,28100.0,26600.0,25100.0,23600.0,22200.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),95HP - MF 283 4x2 C/3P (9.00-16 / 18.4-34),u$s,30,,,,,,,,,35600.0,34200.0,32800.0,31400.0,30100.0,28700.0,27200.0,25800.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),95HP - MF 283 4x4 S/3P (12.4-24 / 18.4-30),u$s,30,,,,,,,,,37100.0,35700.0,34200.0,32800.0,31300.0,29900.0,28400.0,27000.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),95HP - MF 283 4x4 C/3P (12.4-24 / 18.4-30),u$s,30,,,,,,,,,39400.0,37900.0,36400.0,34900.0,33300.0,31800.0,30300.0,28800.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),95HP - MF 290 4x2 (9.00-16 / 18.4-34),u$s,30,,,,,,,,,,,,,,,23800.0,22300.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),95HP - MF 290 4x4 (14.9-24 / 18.4-34),u$s,30,,,,,,,,,,,,,,,25900.0,24200.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),99HP - MF 290 RA S/3P (14.9-24 / 18.4-34),u$s,30,,,,,,,,,43700.0,42100.0,40500.0,38900.0,37400.0,35800.0,34200.0,32600.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),99HP - MF 290 RA C/3P (14.9-24 / 18.4-34),u$s,30,,,,,,,,,46000.0,44400.0,42800.0,41200.0,39600.0,38100.0,36500.0,34900.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),107HP - MF 291 4x2 S/3P (9.00-16 / 18.4-34),u$s,30,,,,,,,,,39100.0,37500.0,35800.0,34200.0,32600.0,31000.0,29400.0,27800.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),107HP - MF 291 4x2 C/3P (9.00-16 / 18.4-34),u$s,30,,,,,,,,,42100.0,40500.0,38900.0,37200.0,35600.0,34000.0,32300.0,30700.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),107HP - MF 291 4x4 S/3P (14.9-24 / 18.4-34),u$s,30,,,,,,,,,46100.0,44400.0,42800.0,41100.0,39500.0,37800.0,36200.0,34500.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),107HP - MF 291 4x4 C/3P (14.9-24 / 18.4-34),u$s,30,,,,,,,,,48500.0,46800.0,45100.0,43400.0,41800.0,40100.0,38400.0,36800.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),107HP - MF 291 4x4 C/3P (14.9-26 / 23.1-30),u$s,30,,,,,,,,,49200.0,47600.0,46000.0,44400.0,42800.0,41200.0,39600.0,38000.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 L 4x2 S/3P (9.00-16 / 18.4-34),u$s,30,,,,,,,,,,,,,,,18200.0,17100.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 L 4x2 C/3P (9.00-16 / 18.4-34),u$s,30,,,,,,,,,,,,,,,19400.0,18200.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x2 S/3P (9.00-16 / 18.4-34),u$s,30,,,,,,,,,,,35700.0,33200.0,30700.0,28500.0,26400.0,24500.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x2 C/3P (9.00-16 / 18.4-34),u$s,30,,,,,,,,,,,38900.0,36200.0,33400.0,31100.0,28800.0,26700.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x2 S/3P (10.00-16 / 23.1-30),u$s,30,,,,,,,,,,,28700.0,26700.0,24700.0,23000.0,21200.0,19800.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x2 C/3P (10.00-16 / 23.1-30),u$s,30,,,,,,,,,,,39900.0,37100.0,34300.0,31900.0,29500.0,27400.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x2 S/3P (10.00-16 / 18.4-38),u$s,30,,,,,,,,,,,29400.0,27400.0,25300.0,23500.0,21800.0,20200.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x2 C/3P (10.00-16 / 18.4-38),u$s,30,,,,,,,,,,,40400.0,37600.0,34800.0,32300.0,29900.0,27800.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x4 S/3P (14.9-24 / 18.4-34),u$s,31,,,,,,,,,66500.0,63200.0,59800.0,56900.0,53900.0,51200.0,48500.0,46100.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x4 C/3P (14.9-24 / 18.4-34),u$s,31,,,,,,,,,69900.0,66500.0,63000.0,59800.0,56700.0,53800.0,51000.0,48400.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x4 S/3P (14.9-26 / 23.1-30),u$s,31,,,,,,,,,67400.0,64000.0,60600.0,57600.0,54600.0,51800.0,49100.0,46600.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x4 C/3P (14.9-26 / 23.1-30),u$s,31,,,,,,,,,71100.0,67500.0,64000.0,60800.0,57600.0,54700.0,51800.0,49200.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x4 S/3P (14.9-26 / 18.4-38),u$s,31,,,,,,,,,68800.0,65300.0,61900.0,58800.0,55700.0,52900.0,50100.0,47600.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),112HP - MF 292 4x4 C/3P (14.9-26 / 18.4-38),u$s,31,,,,,,,,,72500.0,68900.0,65300.0,62000.0,58800.0,55800.0,52900.0,50200.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 L 4x2 S/3P (10.00-16 / 18.4-38),u$s,31,,,,,,,,,,,,,,,20200.0,19100.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 L 4x2 C/3P (10.00-16 / 18.4-38),u$s,31,,,,,,,,,,,,,,,22600.0,21300.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 L 4x2 S/3P (10.00-16 / 23.1-30),u$s,31,,,,,,,,,,,,,,,20900.0,19900.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 L 4x2 C/3P (10.00-16 / 23.1-30),u$s,31,,,,,,,,,,,,,,,22800.0,21500.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 4x2 S/3P (10.00-16 / 23.1-30),u$s,31,,,,,,,,,,,30400.0,28300.0,26200.0,24300.0,22500.0,20900.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 4x2 C/3P (10.00-16 / 23.1-30),u$s,31,,,,,,,,,,,33200.0,30900.0,28500.0,26600.0,24600.0,22800.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 4x2 S/3P (10.00-16 / 18.4-38),u$s,31,,,,,,,,,,,31300.0,29100.0,26900.0,25000.0,23200.0,21500.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 4x2 C/3P (10.00-16 / 18.4-38),u$s,31,,,,,,,,,,,33700.0,31400.0,29000.0,27000.0,24900.0,23200.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 4x4 S/3P (14.9-26 / 23.1-30),u$s,31,,,,,,,,,74400.0,70700.0,67000.0,63600.0,60300.0,57200.0,54200.0,51500.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 4x4 C/3P (14.9-26 / 23.1-30),u$s,31,,,,,,,,,80100.0,76100.0,72100.0,68500.0,64900.0,61700.0,58400.0,55500.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 4x4 S/3P (14.9-26 / 18.4-38),u$s,31,,,,,,,,,76000.0,72200.0,68400.0,65000.0,61600.0,58500.0,55400.0,52700.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),129HP - MF 297 4x4 C/3P (14.9-26 / 18.4-38),u$s,31,,,,,,,,,81800.0,77700.0,73600.0,69900.0,66200.0,62900.0,59600.0,56600.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),150HP - MF 299 4x4 S/3P (14.9-26 / 23.1-30),u$s,31,,,,,,,,,85500.0,81300.0,77000.0,73100.0,69300.0,65800.0,62400.0,59200.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 200 STANDARD (83HP A 140HP),150HP - MF 299 4x4 C/3P (14.9-26 / 23.1-30),u$s,31,,,,,,,,,91400.0,86900.0,82300.0,78200.0,74100.0,70400.0,66700.0,63300.0
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 4200 STANDARD (83HP A 140HP),81HP - MF 4275 FRUTERO 4X2 6.00-16/14.9-24 C/3P,u$s,31,44034.0,42300.0,40600.0,39000.0,37400.0,35900.0,34500.0,,,,,,,,,
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 4200 STANDARD (83HP A 140HP),81HP - MF 4275 FRUTERO 4X4 250.80-18/14.9-24 C/3P,u$s,31,48454.0,46500.0,44700.0,42900.0,41200.0,39500.0,37900.0,,,,,,,,,
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 4200 STANDARD (83HP A 140HP),92HP - MF 4283 FRUTERO 4X4 250.80-18/14.9-24 C/3P CREEPER,u$s,31,53422.0,51300.0,49200.0,47300.0,45400.0,43600.0,41800.0,,,,,,,,,
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 4200 STANDARD (83HP A 140HP),92HP - MF 4283 FRUTERO 4X4 250.80-18/16.9-24 C/3P CREEPER,u$s,31,63413.0,60900.0,58400.0,56100.0,53900.0,51700.0,49600.0,47700.0,45700.0,,,,,,,
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 4200 STANDARD (83HP A 140HP),81 HP - MF 4275 4x2 C/3P (7.50-16 / 18.4-30 Opc. 13.6- 38),u$s,32,46963.0,45100.0,43300.0,41600.0,39900.0,38300.0,36800.0,35300.0,33900.0,,,,,,,
08/01/2026,MASSEY FERGUSON,COSECHADORAS MF 32 > TRACTOR SERIE 4200 STANDARD (83HP A 140HP),81 HP - MF 4275 4x4 C/3P (12.4-24 / 18.4-30 Opc. 13.6- 38),u$s,32,59300.0,56900.0,54700.0,52500.0,50400.0,48400.0,46400.0,44600.0,42800.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),92 HP - MF 4283 4X2 S/3P (9.00-16 / 18.4-34 Opc. 13.6- 38),u$s,33,,,,,,,,,43000.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),92 HP - MF 4283 4X2 C/3P (7.50-16 / 18.4-30 Opc. 13.6- 38),u$s,33,53593.0,51400.0,49400.0,47400.0,45500.0,43700.0,42000.0,40300.0,38700.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),92 HP - MF 4283 4X2 C/3P (9.00-16 / 18.4-34 Opc. 13.6- 38),u$s,33,54145.0,52000.0,49900.0,47900.0,46000.0,44100.0,42400.0,40700.0,39100.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),92 HP - MF 4283 4X4 S/3P (12.4-24 / 18.4-30 Opc. 13.6- 38),u$s,33,61800.0,59300.0,57000.0,54700.0,52500.0,50400.0,48400.0,46400.0,44600.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),92 HP - MF 4283 4X4 C/3P (12.4-24 / 18.4-30 Opc. 13.6- 38),u$s,33,56355.0,54100.0,51900.0,49900.0,47900.0,46000.0,44100.0,42300.0,40700.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),105 HP - MF 4291 4X2 S/3P (9.00-16 / 18.4-34),u$s,33,,,,,,,,,44000.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),105 HP - MF 4291 4X2 C/3P (9.00-16 / 18.4-34),u$s,33,,,,,,,,,45000.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),102 HP - MF 4291 4X4 S/3P (14.9-24 / 18.4-34),u$s,33,,,,,,,,,46000.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),105 HP - MF 4291 4X4 C/3P (14.9-24 / 18.4-34),u$s,33,,,,,,,,,47000.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),105 HP - MF 4291 4X4 C/3P (14.9-26 / 23.1-30),u$s,33,,,,,,,51500.0,49500.0,47500.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),117 HP - MF 4292 4X4 S/3P (14.9-24 / 18.4-34),u$s,34,65817.0,63200.0,60700.0,58200.0,55900.0,53700.0,51500.0,49500.0,47500.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),117HP - MF 4292 4X4 14.9-24/18.4-34 Rev.Automática,u$s,34,,,,,,,52200.0,50100.0,48100.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),117 HP - MF 4292 4X4 S/3P (14.9-26 / 23.1-30),u$s,34,66659.0,64000.0,61400.0,59000.0,56600.0,54400.0,52200.0,50100.0,48100.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),112 HP - MF 4292 4X4 S/3P (14.9-26 / 18.4-38),u$s,34,68049.0,65300.0,62700.0,60200.0,57800.0,55500.0,53300.0,51100.0,49100.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),112 HP - MF 4292 4X4 C/3P (14.9-24 / 18.4-34),u$s,34,69230.0,66500.0,63800.0,61300.0,58800.0,56400.0,54200.0,52000.0,49900.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),117 HP - MF 4292 4X4 C/3P (14.9-26 / 23.1-30),u$s,34,70346.0,67500.0,64800.0,62200.0,59700.0,57400.0,55100.0,52900.0,50700.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),117 HP - MF 4292 4X4 C/3P (14.9-26 / 18.4-38),u$s,34,71801.0,68900.0,66200.0,63500.0,61000.0,58500.0,56200.0,54000.0,51800.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),117HP - MF 4292 4X4 14.9-26/23.1-30 C/Cab.ORIGINAL FULL,u$s,34,79783.0,76600.0,73500.0,70600.0,67800.0,65100.0,62500.0,60000.0,57600.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129 HP - MF 4297 4X2 S/3P (10.00-16 / 23.1-30),u$s,34,,,,,,,,,59100.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129 HP - MF 4297 4X2 S/3P (10.00-16 / 18.4-38),u$s,34,,,,,,,,,53600.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129 HP - MF 4297 4X2 C/3P (10.00-16 / 23.1-30),u$s,34,,,,,,,,,54700.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129 HP - MF 4297 4X2 C/3P (10.00-16 / 18.4-38),u$s,34,,,,,,,,,57700.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129 HP - MF 4297 4X4 S/3P (14.9-26 / 18.4-38),u$s,34,81920.0,78600.0,75500.0,72500.0,69600.0,66800.0,64100.0,61600.0,59100.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129 HP - MF 4297 4X4 S/3P (14.9-26 / 23.1-30),u$s,34,74245.0,71300.0,68400.0,65700.0,63100.0,60500.0,58100.0,55800.0,53600.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129 HP - MF 4297 4X4 C/3P (14.9-26 / 18.4-38),u$s,34,75877.0,72800.0,69900.0,67100.0,64400.0,61900.0,59400.0,57000.0,54700.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129 HP - MF 4297 4X4 C/3P (14.9-26 / 23.1-30),u$s,34,79980.0,76800.0,73700.0,70800.0,67900.0,65200.0,62600.0,60100.0,57700.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),129HP - MF 4297 4X4 14.9-26/23.1-30 C/CAB.ORIGINAL FULL,u$s,34,86377.0,82900.0,79600.0,76400.0,73400.0,70400.0,67600.0,,,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),140 HP - MF 4299 4X4 S/3P (14.9-26 / 23.1-30),u$s,35,86675.0,83200.0,79900.0,76700.0,73600.0,70700.0,67800.0,65100.0,62500.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),140 HP - MF 4299 4X4 S/3P (14.9-26 / 18.4/38),u$s,35,,,,,,70600.0,67800.0,65100.0,62500.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),140 HP - MF 4299 4X4 C/3P (14.9-26 / 23.1-30),u$s,35,86575.0,83100.0,79800.0,76600.0,73500.0,70600.0,67800.0,65100.0,62500.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),140 HP - MF 4299 4X4 C/3P (14.9-26 / 18.4-38),u$s,35,87843.0,84300.0,81000.0,77700.0,74600.0,71600.0,68800.0,66000.0,63400.0,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),140HP - MF 4299 4X4 14.9-28/24.5-32 C/CAB.ORIGINAL FULL,u$s,35,90755.0,87100.0,83600.0,80300.0,77100.0,74000.0,71000.0,,,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP),140HP - MF 4299 4X4 14.9-26/18.4-38 C/CAB.ORIGINAL FULL,u$s,35,87843.0,84300.0,81000.0,77700.0,74600.0,71600.0,68800.0,,,,,,,,,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),129HP - MF 630 S/3P (14.9-26 / 23.1- 30),u$s,35,,,,,,,,,,,,,40300.0,37400.0,34600.0,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),129HP - MF 630 C/3P (14.9-26 / 23.1- 30),u$s,35,,,,,,,,,,,,,44800.0,41700.0,38600.0,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),129HP - MF 630 S/3P Cab. (14.9-26 / 23.1-30),u$s,35,,,,,,,,,,,,,48900.0,45500.0,42100.0,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),129HP - MF 630 C/3P Cab. (14.9-26 / 23.1-30),u$s,35,,,,,,,,,,,,,53600.0,49900.0,46100.0,
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),150HP - MF 650 S/3P (14.9-26 / 23.1- 28),u$s,35,,,,,,,,,,,,,,,34400.0,32300.0
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),150HP - MF 650 C/3P (14.9R26 / 23.1R28),u$s,35,,,,,,,,,,,,,,,37400.0,35200.0
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),150HP - MF 650 S/3P Cab. (14.9-26 / 23.1-28),u$s,35,,,,,,,,,,,,,,,39000.0,36700.0
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),150HP - MF 650 C/3P Cab. (14.9-26 / 23.1-28),u$s,35,,,,,,,,,,,,,,,42000.0,39500.0
08/01/2026,MASSEY FERGUSON,TRACTOR SERIE 4200 STANDARD (83HP A 140HP) > TRACTOR SERIE 600 STANDARD (129HP A 184HP),150HP - MF 650 S/3P (14.9-26 / 18.4- 36),u$s,35,,,,,,,,,,,,,,,35400.0,33300.0
